"","mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label","CallClass"
"3804",60786.7631284439,7185679.18315534,8800,110.42261664255,-8800,-0.00111098013288976,31,-4.53751153751428,"short-c","2"
"3805",65660,63673.4693877551,500,9.12364945978449,500,-0.000880336877747525,26,-5.38169897548709,"short","2"
"3806",48055.1090098685,1511845.1382703,5149.84333590013,44.6254705103331,1400,-0.000997687152136986,33,-2.96229749746775,"flat","1"
"3807",43802.6152681794,655952.553638896,2609.70567922352,51.5802001082964,1000,-0.00221438257061127,27,-4.87960703168985,"short","2"
"3809",43710.6775535316,885482.113880641,3400,-49.714976854611,1000,-0.00175810608666324,33,-2.33614187652289,"flat","1"
"3810",68560,257551.020408163,2000,-8.25930372148874,-1500,-0.000395027985609919,32,-4.53751153751428,"short","2"
"3811",70019.9945922395,368970.985027144,2500,37.5984034087314,1000,-0.00199331967498043,27,-3.42038020107893,"flat","1"
"3812",70531.9553588002,333624.592348261,1900,26.0117691803313,1500,-0.00121007045879645,31,-5.18498868124103,"short","2"
"3813",45209.5646746609,116258.453938934,1493.96604705874,3.81081443493148,-593.966047058741,-0.000527694379166202,32,-3.37260992481024,"flat","1"
"3815",44640.2836703682,539680.008362696,2744.57377594744,17.0013799575221,-2115.17606521228,-0.000634790110434272,25,-3.07911388249304,"flat","1"
"3816",53972.2699490917,419691.217951356,1848.74021715709,39.8060429670177,900,-0.0021249508382729,29,-3.19662521593338,"flat","1"
"3817",66234.9252509286,769175.114396555,3235.20323100148,24.0938124653857,1900,-0.000601484186307661,34,-4.87960703168985,"short-c","2"
"3818",76012,583118.367346939,2400,-50.2088835534226,-1000,-0.00231384054337234,33,-5.80914299031403,"short","2"
"3819",65700,61224.4897959184,500,4.321728691477,500,-0.000695611420071914,30,-5.52146091786225,"short-c","2"
"3820",76780,191428.571428571,1500,-21.5606242497007,-1000,-0.0015004854697493,30,-5.99146454710798,"short","2"
"3821",59480.0310766886,240997.01022398,2000,-25.1748980319136,1000,-0.0015891336610488,37,-4.40631932724293,"flat","1"
"3822",63770.3113188996,173719072.501682,52146.453581252,-539.886773285521,-4649.67759829581,-0.00109324332139853,10,-3.35813789220171,"flat","1"
"3824",65670,63367.3469387755,500,-1.6086434573829,500,-0.000165285799657235,27,-3.35813789220171,"flat","1"
"3825",61222.2759476748,100588.216634042,1000,-9.14400615590281,500,-0.000918950719164969,26,-5.02068562994976,"short","2"
"3826",35939.3751829067,139893.571515172,1587.91380952929,-11.7885013158786,-504.142477678084,-0.000843467489137481,36,-4.11659017116942,"flat","1"
"3827",35922.271715333,250407.251300632,2000,-23.3842374539872,1586.48719258547,-0.00120874154896154,30,-2.27886856637673,"flat","1"
"3828",48589.1105168292,53855123.2495959,23078.0322114821,-439.574407469987,-2935.59612135338,-0.002053729323612,32,-3.09004295302523,"step down","3"
"3829",43502.7707627615,72055003.5944452,22314.0361006982,-514.764102645237,-2814.03610069824,-0.00211891719087272,20,-2.84215318562569,"step down","3"
"3830",56184.0500032002,1992669.0962219,3900,81.5268907486184,-1400,-0.00203183473481835,23,-3.30225743380725,"flat","1"
"3831",42125.8586711037,417672.703091973,2400,33.5539555299051,-1000,-0.00148531831424191,21,-2.85945465526144,"flat","1"
"3832",42655.6989925765,916430.916393493,3510.28856938858,-58.34690766224,-1000,-0.00208323831170977,28,-2.65072513448294,"flat","1"
"3833",60039.0521166774,1876633.46795812,4081.84178725794,86.4608679258919,500,-0.0022485250074349,28,-3.1349943408875,"flat","1"
"3835",61920,85306.1224489796,1000,9.26770708283338,-1000,-0.00070851166288401,37,-5.09946650780287,"short","2"
"3836",60290,276428.571428571,2000,-25.1380552220886,-1000,-0.00140705363991285,31,-4.81589121730374,"short","2"
"3837",44030,263367.346938776,2000,19.519807923169,-500,-0.00115142400002563,28,-3.4514385980989,"flat","1"
"3838",42543.3069004751,318256.684048156,2400,18.9694253121063,-1715.91423794545,-0.000831340912838335,24,-3.04492251774476,"flat","1"
"3839",65640,63673.4693877551,500,3.025210084034,-500,-0.000280652723340434,24,-5.27851473925186,"short","2"
"3840",56650,176020.408163265,1500,-26.8667466986801,-500,-0.00221366114096403,19,-4.81589121730374,"short","2"
"3841",37163.7556377222,199205.654305081,2217.22597991036,11.6912126451068,1565.16708252511,-0.000539152803017442,22,-4.58536755869191,"short","2"
"3842",62878,2289097.95918367,5900,82.0984393757504,2900,-0.00173291167246655,31,-4.28308668681898,"inverted-u","3"
"3843",42175.6854235254,2032777.18846822,11201.6785451399,-59.2844597484551,-4162.82716883679,-0.000981508246728496,24,-2.37946613733,"step down","3"
"3844",40668.357161238,275133.719637294,2741.46422431369,11.0857844410116,-1000,-0.000519118775952535,22,-2.30458709566472,"flat","1"
"3845",39296,989779.591836735,4400,62.9723889555826,500,-0.0020464245460385,27,-2.46628118566484,"flat","1"
"3846",40917.0144927536,1104607.7449001,4900,1.52151295300732,1500,-0.000598073092301451,31,-2.05182637464686,"flat under flat","1"
"3847",39561.038907571,1565870.62171377,4900,0.23301082953005,1400,-0.000569477908347119,31,-2.83361342407756,"flat-z","1"
"3848",41746,4213555.10204082,7800,135.198079231693,1000,-0.00224213773220777,28,-3.57198570264244,"upward ramp","3"
"3849",40678.7787114846,589224.211685468,3500,16.5900578718874,-1747.89915966395,-0.000684920518956766,32,-3.09004295302523,"flat","1"
"3850",40486.2045882183,457525.433215384,3500,34.6287451150675,-2172.42907801422,-0.00149160665823662,38,-2.5408422821183,"flat","1"
"3851",39589.2925931282,982427.814302246,4235.37034359095,17.1540526691936,-2000,-0.000500139346369499,39,-2.40683511436785,"flat","1"
"3852",44447.3868137093,22173810.9042087,20358.4065317017,279.3944706037,4331.17387665965,-0.00179704927022123,22,-3.00376444525126,"step up","3"
"3853",62450,8655612.24489796,7400,187.106842737095,1900,-0.00231141578695489,25,-3.57198570264244,"inverted-u","3"
"3854",43675.56608654,52799341.79213,24400,-302.273585602166,-11271.4031199565,-0.00111963060812111,7,-2.58097711853873,"step down","3"
"3855",63460,3126938.7755102,4900,117.791116446579,1000,-0.00243277508476819,27,-4.87960703168985,"short-ur","2"
"3856",66430,424591.836734694,2400,43.1452581032417,500,-0.00230585384463902,25,-4.58536755869191,"short","2"
"3857",55610.6614548341,143778867.415727,32200,-315.167468968986,28800,-0.000497575985360474,24,-2.97201574693668,"multi-step-s","3"
"3858",63144,1537616.32653061,4400,-47.4813925570223,-1500,-0.00123042970565215,27,-3.42038020107893,"flat","1"
"3859",66914,1688167.34693878,3900,85.1812725090041,-1000,-0.00238503253519478,24,-3.9954046143672,"flat","1"
"3860",40189.8170041653,1715773.16097991,5418.13765619741,-68.4132645906726,-3445.42510413161,-0.00169687777174482,25,-2.37408109469912,"flat under short","1"
"3861",47667.4767475909,2620277.77452478,5400,106.934839452475,673.837379546756,-0.00236772098199569,30,-3.81671282562382,"flat","1"
"3862",47330,473571.428571429,2500,21.008403361345,-1500,-0.000944908851765309,26,-3.57198570264244,"flat","1"
"3863",47882,840281.632653061,3400,40.8211284513803,500,-0.00141521060731748,26,-3.51998091765212,"flat","1"
"3864",43213.6017421603,562429.791533047,3400,-34.8238514918159,1165.48780487807,-0.00130290385589233,27,-2.62970123469123,"flat","1"
"3865",60240,73877.5510204082,1000,16.0864345738289,500,-0.00200339673844959,23,-5.02068562994976,"short","2"
"3866",51486,66043269.3877551,22500,-422.036014405762,-22500,-0.00164090010536673,18,-3.30225743380725,"step down","3"
"3867",41676.007086322,5731800.87736482,12733.1695319673,40.4409682765554,3000,-0.000397960422322264,43,-2.24054970207459,"step down","3"
"3868",67234,1966371.42857143,3400,-88.6386554621849,-1900,-0.00223728656523642,28,-5.65499231048677,"short","2"
"3869",67725.4337956221,18166228.9121416,12700,270.97780548736,3000,-0.00225724893341002,28,-3.64581996465349,"upward ramp","3"
"3870",65708.8505845703,110742.815073869,1500,4.53891941823683,1000,-0.000278536230167844,28,-3.94248221291285,"flat","1"
"3871",43993.3412026047,1146408.97063234,3332.93986976368,-43.8744752164022,1000,-0.0013066909749513,22,-2.52823177452637,"flat","1"
"3872",43303.2491893054,1195245.28056943,5679.45491468366,60.9061214171799,1779.45491468366,-0.00170721964375019,35,-4.11659017116942,"flat","1"
"3873",45133.0466949427,1429325.05994243,4800,59.948888230031,-1252.33474713477,-0.00161828194200181,31,-3.40520540305969,"flat","1"
"3874",54844.4405594406,339640.964679669,2180.06993006991,-32.1123414400723,500,-0.00173536546298451,34,-4.81589121730374,"short","2"
"3875",55390,490714.285714286,2000,-45.8343337334927,-500,-0.00234316174889003,27,-4.87960703168985,"short","2"
"3876",51640.0181901825,3117446.06619047,4900,-104.115866296429,1000,-0.00207414913147889,30,-3.89222037813197,"flat","1"
"3877",54973.8504542256,1245774.81433193,4492.5227112792,72.1792851309811,1592.5227112792,-0.00226721389547937,26,-4.6356293934728,"short","2"
"3878",38647.2331306163,1661936.55883029,4400,-40.7068989200452,-2900,-0.000627098698312903,25,-2.36233509739982,"flat-mz","1"
"3879",38239.3230156146,2266513.33968259,5400,-26.3787261214778,-2500,-0.000352474725953468,27,-2.20727491318972,"flat-mz","1"
"3880",36796,210187.755102041,1400,-19.6974789915963,-1000,-0.0012249545866363,16,-2.18836394890402,"flat","1"
"3881",65710,60102.0408163265,500,-6.69867947178835,500,-0.000873891418689434,31,-5.18498868124103,"short","2"
"3882",47372.2495855329,104155525.786546,45390.824780298,16.6245190259358,-15068.7587897637,-0.00026987775822592,16,-3.19662521593338,"step up","3"
"3883",56820,287346.93877551,2000,24.3457382953179,-1000,-0.00136761132978538,15,-4.08637639257292,"flat","1"
"3884",41566.6715767967,609786.13867195,3400,-24.2105559274843,1400,-0.000792002856675756,19,-2.59427518684337,"flat","1"
"3885",52700,3.11154960215865e-22,8.73114913702011e-11,7.96847992673946e-13,-8.73114913702011e-11,-0.000334373902827118,2,-4.11659017116942,"flat","1"
"3886",60768.534549573,106515.626113619,1517.00312639335,-0.792567054571323,-633.988263472587,-0.000172662259672857,25,-3.4673371841667,"flat","1"
"3887",58497.7298499884,8016842.39270571,9790.11495424418,162.470188434714,-3917.57430423886,-0.00194656164665321,30,-4.11659017116942,"upward ramp","3"
"3888",59262.10990496,8149239.56958366,8319.29982655272,176.580285404101,-1412.4731979637,-0.00217475267824018,31,-3.94248221291285,"upward ramp","3"
"3889",47763.4255513125,67900865.0072526,23593.8298129589,-64.0208270916716,23500,-0.000554494039065213,26,-3.16060691674423,"multi-step","3"
"3890",62508,5338302.04081633,8300,139.505402160865,-6300,-0.00202276508024306,22,-3.48349262438899,"flat","1"
"3891",41829.8447020985,427075.372182442,2015.98078163023,42.9726133567415,500,-0.00226698456585593,31,-4.6356293934728,"short","2"
"3892",48732.1376077837,40752365.1177636,17862.0246502116,-364.386110065664,-2057.33988811212,-0.00193609736575915,20,-3.10109278921182,"step down","3"
"3893",42928.4484998032,13682990.6441364,18000,-52.9707242286626,-6071.9087320856,-0.000335619759867946,11,-2.37946613733,"step down","3"
"3894",41975.2063052897,4515842.04179692,9745.02413528303,42.874383327555,-4800,-0.000521939431881287,38,-2.24999264287488,"step down","3"
"3895",41984.9598790047,3180413.89089444,7800,-34.851470091165,-4884.91945650463,-0.000487346238354162,39,-2.02041820123037,"step down","3"
"3896",42126.0011890584,3328799.91241388,14200,-50.2950927856776,-9392.06413047808,-0.000467275047505647,16,-2.47218787738023,"step down","3"
"3897",39021.1181347818,4775398.36347756,13217.5033084681,-94.5857752193146,7668.20523125168,-0.00105351679764809,23,-2.45340798272863,"step down","3"
"3898",37856.6666666667,254160.997732428,1966.66666666669,4.16006402561001,500,-0.000510621147842352,28,-3.70908216143146,"flat","1"
"3899",40583.5315775508,390867.156800547,2500,16.5042189021904,500,-0.000538383791960379,22,-2.38488033572088,"flat","1"
"3900",39298,1331628.57142857,4400,-41.4165666266505,1900,-0.0010213977406648,27,-2.37946613733,"flat","1"
"3901",41015.888066605,1392085.88154271,4443.47826086956,78.6771507863085,500,-0.00232733239422481,21,-3.30225743380725,"flat","1"
"3902",40255.4233870968,77353.2271503157,1000,-13.9838031986991,-500,-0.00157677578048317,27,-2.74109005518041,"flat","1"
"3903",40361.7822406372,655248.435607536,3000,38.4938060234802,500,-0.00143081652563811,38,-3.01389624418166,"flat","1"
"3904",61455.7908163265,721785.486516035,3000,-47.6020408163263,1289.54081632653,-0.00180492909908449,36,-4.31999124375443,"flat","1"
"3905",38922.6143830277,955586.733049201,3400,-45.8001889524208,-900,-0.00147861757647371,31,-3.22137895508632,"flat","1"
"3906",59500,0,0,-2.42111951464235e-13,0,3.694335196903e-17,0,-5.52146091786225,"short","2"
"3908",59420,217959.183673469,1500,26.5066026410571,500,-0.00186753723872893,32,-4.05128507276165,"flat","1"
"3909",55806,1014453.06122449,3400,-66.1656662665064,-500,-0.00225170154400241,29,-4.7444322533216,"short","2"
"3910",54660,528979.591836735,2400,40.7202881152461,500,-0.00187334390320383,29,-5.27851473925186,"short-c","2"
"3911",53469.9777964255,145034.915981234,1001.11017872312,-20.6748810927935,-500,-0.0017169981462742,35,-5.65499231048677,"short","2"
"3912",38908.5544256434,987593.636710238,2900,30.5826185453165,-1500,-0.00102089170269119,32,-4.44816643717843,"short-c","2"
"3913",38382.8738421324,278875.507082432,2288.29691271493,17.2576578255071,530.977050225774,-0.000909527942120123,34,-3.25969781938846,"flat","1"
"3914",39264,1504800,4400,-40.451380552221,-2900,-0.000732188409229761,28,-2.15675464478251,"flat-mz","1"
"3915",36884.8534802577,480347.024906324,2714.79798493136,-32.8858468580731,1000,-0.00141392185233051,21,-2.28474517486571,"flat","1"
"3916",38723.4559164945,842573.522474492,3000,58.6569350162288,1000,-0.00222538739792351,25,-3.4673371841667,"flat","1"
"3917",40994.5316502974,195820.021219013,1900,-7.76684590762107,-1000,-0.000421343485317438,33,-3.01389624418166,"flat","1"
"3918",38668,1780179.59183673,4400,-87.0876350540214,-1000,-0.00236009296588939,26,-2.53451715034133,"flat","1"
"3919",39387.6534010016,1971072.9787896,5800,-90.997070099718,-900,-0.00223625754675828,28,-2.42475272696825,"flat","1"
"3920",39792.9824561404,257743.355883443,2000,-14.2229523388305,649.122807017557,-0.000866449880458188,26,-2.78223509929159,"flat","1"
"3922",55819.0672126254,1295588.55996435,3630.28435539893,71.7376501618767,-1000,-0.00217662025753639,22,-3.75075485783202,"flat","1"
"3923",45688,32914.2857142857,400,5.53181272509071,400,-0.000888705855339809,36,-4.6356293934728,"short","2"
"3924",48240.3644649358,2192827.99421516,4800,75.2590658394064,1000,-0.0016742534717745,31,-3.51998091765212,"flat","1"
"3925",44900,0,0,-1.21055975732118e-13,0,3.694335196903e-17,0,-5.09946650780287,"short","2"
"3926",43640.0000001581,145306.12237154,1000,-1.53661462725721,1000,-0.000480143339703056,16,-5.80914299031403,"short","2"
"3927",45792.8885561619,202849.935053292,2677.35195474185,12.2565076026824,-1000,-0.000528950400384589,44,-3.16060691674423,"flat","1"
"3928",42060.3037710275,82168.4206323517,900,-11.7001565897993,500,-0.00124798098866901,19,-4.68855179492714,"short","2"
"3929",43013.1500409253,344952.184336414,2400,-19.6884709684562,1400,-0.000968801971655374,25,-3.06830296638883,"flat","1"
"3930",38434.4983316654,1174070.46580825,2913.34488920763,25.334871265756,-1000,-0.000641742043841167,24,-2.46628118566484,"flat","1"
"3931",42453.6903724682,406214.982855183,2173.38340055037,27.0665938100148,1000,-0.00135078361128513,18,-4.17990245058375,"flat","1"
"3932",44311.1213898355,157674.920152825,1893.45299582821,15.8467737213219,-613.688801776101,-0.00104068768349344,36,-3.83970234384852,"flat","1"
"3934",72695.5113275795,1324048.79585725,4258.42000308825,67.2246929693403,-1000,-0.00191554057880499,26,-4.24749574171628,"flat","1"
"3935",72200,1.55577480107933e-22,4.36557456851006e-11,2.70988239858256e-15,4.36557456851006e-11,-0.000543894820344015,0,-4.87960703168985,"short","2"
"3936",38807.1499959506,492161.373824818,2900,-33.064557508216,500,-0.00147380516730426,32,-3.25969781938846,"flat","1"
"3937",35922.5718309906,100338.478209058,1000,4.56469445760212,500,-0.000637960337466676,24,-5.02068562994976,"short","2"
"3938",42028.9310122729,1018185.55145421,3900,58.1906433404098,-1500,-0.00191885323028829,26,-3.62684406319448,"flat","1"
"3939",40662.9212869368,4918478.02247133,6641.85595932484,-142.781097749579,-1500,-0.00233223612939572,24,-2.33614187652289,"flat","1"
"3940",39160.2333632356,3281268.30259263,6977.13798059875,-119.999413309553,-1577.13798059875,-0.00236614256930252,28,-2.42475272696825,"flat","1"
"3941",39739.4543424511,29691191.3759695,19100,-306.827786903499,-4520.879578785,-0.00180795401009415,18,-1.92826671388272,"step down over flat","3"
"3942",35512.484584804,137923.597328071,1000,-3.75309208506583,500,-0.000377480261118171,31,-2.19732458233655,"flat","1"
"3943",35320,379183.673469388,2000,-25.1140456182473,500,-0.00110229787637037,16,-2.13961626471591,"flat","1"
"3944",40290,1603775.51020408,4800,79.207683073229,500,-0.00207708177010691,32,-3.31593753771133,"flat","1"
"3945",35601.566151061,324480.096697036,2059.90543783394,-23.9073659099204,533.495366850329,-0.00124564685630963,17,-2.13961626471591,"flat","1"
"3946",36608.7309306242,460943.967689314,2900,-15.8309583740983,-1561.36147679843,-0.000526785780426715,20,-2.10537492370634,"flat","1"
