"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","duration","label","file","strain"
42212.5438897495,41866.2962730889,41520.0486564283,41173.8010397678,40827.5534231072,40577.4856999634,40115.8222110826,39711.866658312,39365.6190416514,39077.0793611009,38846.2476166606,38673.1238083303,38557.7079361101,38500,38500,38500,38500,39000,39000,39000,39000,39000,39000,39000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,40000,39500,39500,40000,40000,40000,40000,40000,40000,40000,40000,40000,0.0496,"flat","T0000195","SD"
51116.5289593033,51255.3290345418,51394.1291097802,51532.9291850186,51671.7292602571,51810.5293354955,51949.329410734,52088.1294859724,52226.9295612108,51151.9926424477,52700,53200,53200,53200,53200,53700,53200,53200,53200,53700,53420.0465811639,53200,53700,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,52700,52150.9928340047,51703.4439177098,51349.3929353156,51080.8795710225,50889.9435090309,50768.6244335413,50708.9620287539,50702.9959788692,50742.7659680877,50820.3116806095,50927.6728006353,51056.8890123653,51200,51200,50700,50700,0.043,"flat","T0000195","SD"
50700,50700,50700,50700,50700,51200,50700,50341.8041447392,50404.2938284189,50704.4136534118,51059.108222091,51285.3221368295,51200,50787.2706663345,50700,51200,51200,51700,51700,51700,51700,51700,51752.3829500315,51904.5526290485,52204.4459935413,52700,53200,53200,53700,53700,53700,53700,54100,54100,54100,53700,54100,54600,54600,54600,54600,55100,55100,55100,54600,55100,54100,54100,53700,51184.4179123934,0.0332,"trill-f","T0000195","SD"
49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49800,49800,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,48800,48800,49285.1409016941,50109.4912329102,50934.6558324775,51759.7521122139,52584.8483919504,53409.9446716868,54235.0409514233,55060.1372311598,55885.2335108962,56710.3297906327,57535.4260703691,58360.5223501056,59185.6186298421,60010.7149095785,60835.811189315,61660.9074690514,62486.0037487879,63311.1000285244,0.0128,"flat","T0000195","SD"
50766.114778482,50722.038259494,50700,50700,50700,50700,50958.0895530094,51200,51200,51200,50700,50700,51200,50700,50700,50615.7913396679,50700,51200,51200,51200,50700,50700,50700,50700,50700,50700,50700,50700,50700,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,51200,50700,50240.5223095703,49780.5968658386,49320.6714221069,48860.7459783753,48400.8205346436,47940.8950909119,0.0194,"flat","T0000195","SD"
86622.2492589081,86584.8083915668,86547.3675242254,86509.9266568841,86472.4857895427,86435.0449222014,86397.60405486,86360.1631875186,86322.7223201773,86285.2814528359,86247.8405854946,86210.3997181532,86172.9588508118,86135.5179834705,86098.0771161291,85400,86023.1953814464,85985.7545141051,85948.3136467637,85910.8727794224,85873.431912081,78648.5366194,86400,86400,86900,86900,86900,86900,86400,86900,86400,86400,85900,85900,85900,85400,85400,85400,84900,84900,84400,84400,83900,83900,85554.3019914438,89862.9059743315,94124.8296318922,98391.431471574,102658.033311256,106924.635150937,0.0209,"inverted-u","T0000195","SD"
52200.0057550953,52200.0019183651,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52200,52700,52200,52200,52700,52902.240950046,52821.4342544622,52700,52700,52706.2555530642,52700,52700,52700.9077441225,52700.8064586689,52700.3019438808,52700,52700,52700,52700,52700,52700,52700,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200,53200.0004109138,53200.0012327413,0.0153,"flat","T0000195","SD"
43755.7374003252,20995.0687563485,37347.5343781743,46415.8447927248,50200,50700,50200,50700,50200,50200,50700,50700,50670.2524729398,50700,50700,50700,50700,50700,50700,50700,50200,50200,50200,49800,49300,49268.5710251784,49784.3229082675,50785.572701712,52210.6374579564,53997.8342294455,56085.4800686239,58411.8920279364,60915.3871598275,63534.282516742,66206.8951511245,68871.5421154198,71466.5404620724,73930.2072435271,76200.8595122285,78216.8143206213,79916.3887211502,81237.8997662598,82119.6645083949,82500,82500,82728.0435218594,83000,83000,82819.7475512077,82500,0.0353,"step up","T0000195","SD"
81000,81000,81000,81000,81000,81000,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,82000,82000,82000,82000,82000,81986.2225703617,81954.0126234863,81907.4025240651,81850.4246367893,81787.1113263504,81721.4949574394,81657.6078947478,81599.4825029668,81551.1511467876,81516.6461909016,81500,81500,81500,81499.313656701,81498.8816981436,81498.6650856338,81498.6247804778,81498.7217439816,81498.9169374512,81499.1713221928,81499.4458595124,81499.7015107161,81499.8992371099,81500,81500,81500,81500,81500,81500.0019155239,0.0097,"short","T0000195","SD"
51190.6957692401,52700,53200,53200,53200,53429.9249520055,53700,53793.0656049969,53755.6021503505,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,53700,54100,54100,54100,54100,54100,54100,54100,54600,54100,54600,55100,55100,55600,55600,55600,56100,56100,56600,56600,56600,57100,56600,56600,56600,56100,54628.9082199147,53200,53200,0.0629,"complex","T0000195","SD"
47800,47800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48800,48300,48300,48300,48300,48300,48800,48300,48300,48300,48800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,47800,47800,47800,47800,47800,47800,47800,47800,0.024,"flat","T0000195","SD"
51519.4017630065,51531.4216505905,51543.4415381744,51700,51700,51579.5012009262,52700,51603.5409760941,51615.560863678,51627.580751262,51639.6006388459,45558.140726431,50875.3439288404,53700,53200,52450.2986479444,52157.4184314842,52135.8289992818,52200,52200,52128.4079432889,52013.8605189747,51885.1091230161,51770.9051513717,51700,51688.2585971211,51700,51700,51700,51700,51697.2557445106,51695.5120602886,51700,51700,51700,51700,51200,51200,50858.4904876319,50700,51200,51076.6902054685,50700,50700,50692.7076971305,50700,50700,50200,49800,49300,0.0962,"flat","T0000195","SD"
39500,40000,40500,40500,41000,40500,40500,40500,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39258.7701311974,39000,39000,39000,38500,38500,38500,38208.4416241187,37911.8619939229,38000,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,39000,38500,38500,38500,38500,38500,38500,38000,38000,39592.8999281741,38623.7728327572,38634.8630826502,0.1674,"flat","T0000195","SD"
47397.7043692308,46800,47300,47800,47300,46800,47300,46800,46300,46300,46300,45800,45800,45400,45400,44900,44900,44400,43900,43900,43686.2122131668,43400,43403.7733426756,43724.7076917409,44306.1698648364,45091.5266796022,46024.1449536788,47047.3915047063,48104.6331503252,49139.2367081757,50094.5689958982,50913.9968311328,51540.88703152,51918.6064147001,51990.5217983133,51700,51024.04947297,50074.2452127112,48995.8038502813,47933.9420167377,47033.8763431379,46440.8234605395,46300,46680.6330144584,47347.9912443801,47991.3538521117,48300,48300,48800,48800,0.1413,"multi-step","T0000195","SD"
40500,40500,41000,40500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,40500,40500,40500,40500,40500,40500,40500,40500,40500,40000,40500,40500,40000,40000,40000,40000,40000,40000,40000,40000,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39500,39000,0.0317,"flat","T0000195","SD"
50308.4832765996,50211.275244731,50114.0672128623,51324.4445504719,49800,49300,49300,49300,49300,49300,48800,48800,49300,49300,48800,48800,48800,48800,48300,48300,48800,48300,48300,48401.3688699133,48384.3789034564,48276.989603964,48107.1604747705,47902.8510192107,47692.0207406192,47502.6291423305,47362.6357276792,47300,47322.0950192149,47353.9480715952,47300,47092.3621326258,46773.8277390205,46414.8605740696,46085.9243926588,45857.4829496738,45800,45944.7563481638,46166.300997254,46300,46300,46300,45800,45400,44900,44035.2736619109,0.0404,"flat","T0000195","SD"
47173.9581825178,47231.7502392885,46800,47300,47300,47300,47450.2308627749,47660.2872852372,47800,47800,47800,47800,47800,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48300,48800,48300,48300,48800,48300,48300,48300,48300,48300,48300,48300,47800,47800,48300,47800,47800,47300,46800,46300,46952.380952381,46838.0952380953,46723.8095238095,46609.5238095238,46495.2380952381,46380.9523809524,46266.6666666667,0.0455,"flat","T0000195","SD"
48033.1121277179,48054.8714026759,48076.6306776339,48098.389952592,48120.14922755,48141.908502508,48163.667777466,48185.4270524241,48207.1863273821,48228.9456023401,48250.7048772981,48272.4641522562,48294.2234272142,48315.9827021722,48337.7419771302,48359.5012520883,47800,48300,48300,48300,48300,48300,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48300,48300,48300,47690.2721235291,0.0163,"flat","T0000195","SD"
44400,44400,44900,45400,45400,45400,45800,45800,45800,45800,45800,46300,46300,46300,46300,46300,46300,46800,46300,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46800,46300,45800,45800,39500,39500,39500,39500,39500,39241.920930921,39000,39000,39000,39000,39000,39000,39000,39500,39000,39000,39000,0.0716,"flat-mz","T0000195","SD"
41900,42400,42400,42400,42400,42400,42400,42400,42900,42900,42900,45400,45800,45800,45800,45800,45800,45800,45400,45400,45400,45400,45400,45400,45400,45800,45400,41900,41500,42115.1265073631,42702.9905016836,43262.1957346508,43791.3459579536,44289.0449232813,44753.8963823231,45184.5040867679,45579.4717883051,45937.4032386236,46256.9021894128,46536.5723923616,46775.0175991592,46970.8415614949,47122.6480310576,47229.0407595367,47288.6234986211,47300,47300,47445.4782759965,47800,48394.2514465202,0.129,"flat-mz","T0000195","SD"
42985.994180457,44438.9378324236,45328.8939046366,47922.9646348789,49300,49800,49800,49751.1060953634,49845.1768256057,50200,50700,50700,50700,50700,50700,50700,50200,50200,49800,49800,49562.0721958499,52761.1980540134,49300,49300,49356.2610490052,48800,48300,48300,48358.8306634675,48357.9842734648,48324.5694210543,48285.6946972984,48268.4686932595,48300,48367.6760948237,48300,47996.5387646079,47800,47800,47300,47300,47300,47300,47304.5056349851,47302.8672222633,47300,47300,47303.6864286242,47311.0592858726,47322.1185717451,0.066,"flat","T0000195","SD"
58987.7055208417,59047.8714207235,59108.0373206053,59168.2032204872,59228.369120369,59288.5350202509,60585.2024876529,59000,59000,59500,59500,59437.6427318086,59451.7652311122,59500,59500,59500,60000,60000,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60500,60000,60000,60000,60000,57100,57600,56100,56100,61822.3327376539,57445.3230337634,57177.6505166802,56909.9779995969,56642.3054825137,56374.6329654304,56106.9604483472,55839.287931264,55571.6154141807,0.0199,"inverted-u","T0000195","SD"
76692.6735073965,71598.5510515063,66504.428595616,61410.3061397257,56316.1836838354,51222.0612279451,48800,48300,48800,49033.8163161646,48939.6938602744,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48800,48300,48800,48800,48300,48300,48300,48300,48800,48300,48300,48300,48300,52506.9204744816,48833.4861572533,48836.3394001789,48839.1926431045,48842.0458860301,48844.8991289556,0.0389,"flat","T0000195","SD"
48879.6679739239,49057.7293890998,49235.7908042757,49413.8522194516,51200,49879.1391996666,49245.1910089523,49152.3220945238,49454.6991230476,50006.4887611904,50661.857675619,51274.972533,51700,51700,51200,51200,50700,51200,50700,50200,50200,50200,50200,50200,50700,50894.456098178,50669.3006854428,50200,49800,49800,49300,49300,49300,49300,49300,49410.1970610716,49300,48800,48800,50036.4959742856,48897.9940531929,48812.7935551794,48727.5930571658,48642.3925591522,48557.1920611386,48471.991563125,48386.7910651114,48301.5905670978,48216.3900690842,48131.1895710706,0.0614,"flat","T0000195","SD"
48333.9593900223,48468.7788254926,48603.5982609629,48738.4176964331,48873.2371319034,49008.0565673737,49142.876002844,49277.6954383143,49412.5148737845,49547.3343092548,49682.1537447251,49816.9731801954,49951.7926156656,50086.6120511359,50221.4314866062,50356.2509220765,50491.0703575467,53690.6676744645,50445.3338372323,49181.7779457441,49300,50200,51200,51700,52200,52200,52200,52200,51700,51700,51700,51200,51200,50700,50700,50700,50700,50700,50700,50200,50200,50200,50200,50200,49800,49800,49300,47800,48987.402213863,48845.1646971672,0.0901,"complex","T0000195","SD"
43889.5584607112,44104.6068563719,44319.6552520327,44534.7036476935,44749.7520433542,43572.3149520343,45400,45800,45800,46300,46304.2951993042,46300,46800,46800,46800,47300,47300,47300,47300,47300,47300,47300,46800,46800,46800,46800,46300,45800,46300,46300,46300,45800,45400,45286.828286556,45336.1639653411,45400,45400,45400,45148.2967938051,44900,44900,44900,44900,44400,44400,43900,43400,41000,40000,42777.1487388442,0.0619,"flat","T0000195","SD"
58165.5591839694,56369.7745527131,54573.9899214568,52778.2052902004,50982.4206589441,49186.6360276878,47390.8513964315,45800,43594.3651231921,41803.9405836261,40393.5615461369,39328.0631755599,38572.2806367302,38091.049094483,37849.2037136533,37811.5796590764,37943.0120955875,38208.3361880217,38572.3871012141,39000,39500,40000,40000,40543.7603852555,41522.4927069112,42400,42900,43400,43400,43400,43400,43400,43400,42900,42400,41500,41000,41000,41000,40500,40500,40500,40500,40500,40500,40000,39500,39500,40482.7159947831,42948.1479843492,0.0957,"flat-z","T0000195","SD"
42647.5793652142,42723.9003740251,42800.2213828359,42400,42900,42900,43400,42900,43400,43400,43400,43400,43900,43900,43900,43900,43900,43900,43900,44400,44400,43900,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,44400,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,42400,42400,43052.4424277962,43400,43400,42807.034515738,0.0378,"flat","T0000195","SD"
40251.7873412899,40287.9890566637,40000,40000,40500,40500,40500,40500,40500,40500,40500,40500,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41500,41000,41000,41000,41000,41000,41500,41500,41500,41500,41500,41000,41000,41500,41000,41000,41000,41000,41000,41000,41000,41000,41000,40999.9004609113,40999.7013827338,40999.4027654675,0.0204,"flat","T0000195","SD"
53325.9625118111,52700,54078.509754057,53978.509754057,53200,52700,53200,53200,53700,53700,53700,53700,53700,54100,53700,53700,53700,54100,54100,54100,54100,54100,53700,54100,54100,54100,54100,54100,54100,54100,54100,54100,54100,54600,54600,54600,54100,54100,54345.2155955446,54445.2155955446,54100,53009.5688089108,51913.311465026,50818.0605288231,49722.8095926201,48627.5586564172,47532.3077202143,46437.0567840113,45341.8058478084,44246.5549116055,0.0266,"flat","T0000195","SD"
45180.1747222711,45469.0489707529,45757.9232192346,46046.7974677163,46335.6717161981,46624.5459646798,46913.4202131616,47202.2944616433,47491.168710125,47780.0429586068,48068.9172070885,48300,48800,48800,49300,49300,49300,49300,49300,49300,49300,48800,48800,48800,48300,48300,48300,48800,48800,48800,48800,48800,48800,48800,48300,48800,48800,48800,48800,48300,48800,48800,48300,48300,47942.327196649,47300,48174.342750498,48140.8924108874,47333.1705439152,48866.3410878304,0.0634,"flat-z","T0000195","SD"
50690.5578783184,50727.4806702877,50764.4034622571,50801.3262542264,50838.2490461957,50875.1718381651,50912.0946301344,50949.0174221038,50985.9402140731,51022.8630060424,52292.5327065642,50700,50700,51200,51200,51200,51200,51200,51200,51227.8028935415,51284.3902258351,51360.3265069988,51446.1762471507,51532.5039564088,51609.874144891,51668.8513227154,51700,51700,51700,51700,51700,52200,52200,52200,51700,51700,51700,52200,52200,52200,52200,52200,52058.8230060096,51845.2938036057,51700,51700,51700,51618.2353987981,51404.7061963943,51009.4123927885,0.0097,"short","T0000195","SD"
44360.6498791725,43386.8832930575,43400,43900,44400,44400,43900,44400,43900,43900,43900,43900,43900,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,44400,44400,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43900,43400,43400,43400,43400,43457.7136594007,0.0865,"flat","T0000195","SD"
43400,43400,43900,43900,43900,44400,44400,44400,44400,44400,44900,44900,44900,44900,44900,44900,44900,44900,44900,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45400,45800,45400,45400,45400,44866.0467713029,43398.1403139087,45043.1868307237,45022.2961116043,0.0409,"flat","T0000195","SD"
48561.5001216765,49800,50200,50200,50200,50200,50700,50552.9525422631,50200,50200,49800,49397.386144545,49156.5693748433,49073.9643291326,49145.9856456508,49369.0479626357,49739.5659183253,50253.9541509573,50908.6272987696,51700,52581.5809000502,53335.2546729767,53700,53700,54100,54508.4156192654,54771.3590328127,54894.4304402196,54883.2300410639,54743.3580349236,54480.4146213763,54100,53700,53609.7376085147,53700,53753.4325246906,53750.9346782446,53722.9694926763,53700,53700,53700,53700,53700,53674.0430798079,53594.1832134069,53433.6346865114,53165.6117848355,52763.3287940936,52200,51448.8396882689,0.0793,"complex","T0000195","SD"
